blackforge_id,source_ref,title,pipeline_stage,stage_primary,functional_category,functional_category_primary,domain_scope,domain_primary,execution_scope,execution_scope_v2,tier,activation_tier,audit_score,quality_score_v2,review_status,change_reason,tier_relaxation_reason
BF-CYB-M800-0286,M800-0286,Pensar como crítico público,ATACAR,ATACAR,adversarial_threat,adversarial_threat,cybersecurity,cybersecurity,defensive_design,defensive_design,core,research,66,35,manual_review_recommended,tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-M800-0180,M800-0180,Museos aplicados a comercio,DIVERGIR,DIVERGIR,cross_domain_transfer,cross_domain_transfer,hybrid,cybersecurity,defensive_design,defensive_design,extended,research,63,35,manual_review_recommended,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-M800-0188,M800-0188,Bandada coordinada,DIVERGIR,DIVERGIR,general_innovation,general_innovation,hybrid,cybersecurity,defensive_design,defensive_design,extended,research,61,35,manual_review_recommended,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-M800-0270,M800-0270,Reutilizar trayectos,DIVERGIR,DIVERGIR,general_innovation,general_innovation,hybrid,cybersecurity,defensive_design,defensive_design,extended,research,61,35,manual_review_recommended,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-S800-0546,S800-0546,Canal con ruido deliberado,DIVERGIR,DIVERGIR,general_innovation,general_innovation,hybrid,cybersecurity,defensive_design,defensive_design,extended,research,61,35,manual_review_recommended,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-S800-0932,S800-0932,Trasplante logístico,DIVERGIR,DIVERGIR,cross_domain_transfer,cross_domain_transfer,hybrid,cybersecurity,defensive_design,defensive_design,extended,research,63,35,manual_review_recommended,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-M800-0696,M800-0696,Marca sin producto,DIVERGIR,MATERIALIZAR,trust_identity_access,trust_identity_access,cybersecurity,cybersecurity,defensive_design,local_analysis,extended,research,66,35,manual_review_recommended,stage_reclassified;execution_hardened;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-S800-0796,S800-0796,Evaluador corruptible simulado,EVALUAR,ATACAR,experimentation_benchmarks,agents_ai_devtools,developer_tools,developer_tools,local_analysis,defensive_design,extended,research,75,34,manual_review_recommended,stage_reclassified;category_reclassified;execution_hardened;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-M800-0315,M800-0315,Resiliencia regulatoria,DIVERGIR,DIVERGIR,failure_resilience,failure_resilience,hybrid,cybersecurity,defensive_design,defensive_design,core,research,65,34,manual_review_recommended,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-S800-0718,S800-0718,Agente traductor,EVOLUCIONAR,EVOLUCIONAR,agents_ai_devtools,agents_ai_devtools,developer_tools,developer_tools,defensive_design,defensive_design,extended,research,66,34,manual_review_recommended,tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-R1000-0600,R1000-0600,Metajuego,ROMPER,ROMPER,agents_ai_devtools,general_innovation,hybrid,cybersecurity,defensive_design,defensive_design,extended,research,61,34,manual_review_recommended,category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-M800-0281,M800-0281,Pensar como atacante,ATACAR,ATACAR,adversarial_threat,adversarial_threat,cybersecurity,cybersecurity,sandbox_required,sandbox_required,core,research,71,38,approved_with_guardrails,tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-L600-1236,L600-1236,Lente levinasiana,CARTOGRAFIAR,CARTOGRAFIAR,general_innovation,human_legal_ethics,cybersecurity,cybersecurity,conceptual_only,conceptual_only,extended,archive,61,43,archived,category_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-L600-1267,L600-1267,Lente de algoritmo genético,EVOLUCIONAR,CARTOGRAFIAR,agents_ai_devtools,novelty_diversity,developer_tools,cybersecurity,conceptual_only,conceptual_only,extended,archive,67,42,archived,stage_reclassified;category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-L600-1138,L600-1138,Lente de inventario como incertidumbre,CARTOGRAFIAR,CARTOGRAFIAR,decision_risk,decision_risk,cybersecurity,cybersecurity,conceptual_only,conceptual_only,extended,archive,61,43,archived,tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-L600-1582,L600-1582,Lente de seguro de depósitos,CARTOGRAFIAR,CARTOGRAFIAR,agents_ai_devtools,decision_risk,hybrid,cybersecurity,conceptual_only,conceptual_only,extended,archive,56,43,archived,category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-L600-1651,L600-1651,Lente de arqueología extraterrestre,CARTOGRAFIAR,CARTOGRAFIAR,agents_ai_devtools,general_innovation,hybrid,cybersecurity,conceptual_only,conceptual_only,extended,archive,56,42,archived,category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-L600-1693,L600-1693,Lente de futuro usado,CARTOGRAFIAR,CARTOGRAFIAR,general_innovation,general_innovation,hybrid,cybersecurity,conceptual_only,conceptual_only,extended,archive,56,42,archived,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-L600-1172,L600-1172,Lente de burbuja epistémica,CARTOGRAFIAR,CARTOGRAFIAR,general_innovation,general_innovation,hybrid,cybersecurity,conceptual_only,conceptual_only,extended,archive,56,40,archived,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-L600-1334,L600-1334,Lente de saturación del sumidero,CARTOGRAFIAR,CARTOGRAFIAR,agents_ai_devtools,general_innovation,cybersecurity,cybersecurity,conceptual_only,conceptual_only,extended,archive,61,40,archived,category_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-L600-1364,L600-1364,Lente de paved road,ROMPER,CARTOGRAFIAR,general_innovation,general_innovation,hybrid,cybersecurity,conceptual_only,conceptual_only,extended,archive,56,40,archived,stage_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-L600-1555,L600-1555,Lente de equivalencia cierta,CARTOGRAFIAR,CARTOGRAFIAR,agents_ai_devtools,general_innovation,hybrid,cybersecurity,conceptual_only,conceptual_only,extended,archive,56,40,archived,category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-L600-1645,L600-1645,Lente de sensibilización,ATACAR,CARTOGRAFIAR,adversarial_threat,adversarial_threat,cybersecurity,cybersecurity,conceptual_only,defensive_design,extended,archive,61,40,archived,stage_reclassified;execution_hardened;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-L600-1694,L600-1694,Lente de baja tecnología avanzada,CARTOGRAFIAR,CARTOGRAFIAR,agents_ai_devtools,general_innovation,hybrid,cybersecurity,conceptual_only,conceptual_only,extended,archive,56,40,archived,category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-L600-1342,L600-1342,Lente de resiliencia climática,CARTOGRAFIAR,CARTOGRAFIAR,failure_resilience,failure_resilience,hybrid,cybersecurity,conceptual_only,conceptual_only,extended,archive,60,39,archived,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-L600-1590,L600-1590,Lente de demasiado grande para caer,ATACAR,CARTOGRAFIAR,adversarial_threat,adversarial_threat,cybersecurity,cybersecurity,conceptual_only,defensive_design,extended,archive,61,38,archived,stage_reclassified;execution_hardened;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-L600-1448,L600-1448,El punto de vista de quien debe certificar un sistema cuya seguridad depende de un supuesto imposible de verificar.,ROMPER,ROMPER,general_innovation,general_innovation,cybersecurity,cybersecurity,conceptual_only,conceptual_only,extended,archive,60,38,archived,tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-L600-1173,L600-1173,Lente de cámara de eco,CARTOGRAFIAR,CARTOGRAFIAR,trust_identity_access,trust_identity_access,cybersecurity,cybersecurity,conceptual_only,conceptual_only,extended,archive,61,37,archived,tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-L600-1588,L600-1588,Lente de contagio financiero,CARTOGRAFIAR,CARTOGRAFIAR,trust_identity_access,trust_identity_access,cybersecurity,cybersecurity,conceptual_only,conceptual_only,extended,archive,61,35,archived,tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-R1000-0776,R1000-0776,Defensa por engaño,ATACAR,ATACAR,adversarial_threat,adversarial_threat,cybersecurity,cybersecurity,defensive_design,defensive_design,core,archive,76,33,archived,tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-M800-0438,M800-0438,Logística mínima,DIVERGIR,DIVERGIR,general_innovation,general_innovation,hybrid,cybersecurity,defensive_design,defensive_design,extended,archive,61,33,archived,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-M800-0649,M800-0649,Confianza mediante desconfianza,ROMPER,EVALUAR,trust_identity_access,trust_identity_access,cybersecurity,cybersecurity,defensive_design,local_analysis,extended,archive,68,33,archived,stage_reclassified;execution_hardened;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-S800-0747,S800-0747,Planificación con incertidumbre explícita,EVOLUCIONAR,EVOLUCIONAR,trust_identity_access,decision_risk,hybrid,developer_tools,defensive_design,defensive_design,extended,archive,71,33,archived,category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-R1000-0778,R1000-0778,Defensa por movimiento,ATACAR,ATACAR,adversarial_threat,adversarial_threat,cybersecurity,cybersecurity,defensive_design,defensive_design,core,archive,76,32,archived,tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-R1000-0788,R1000-0788,Defensa por compartimentos,ATACAR,ATACAR,adversarial_threat,adversarial_threat,cybersecurity,cybersecurity,defensive_design,defensive_design,core,archive,76,32,archived,tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-R1000-0789,R1000-0789,Defensa por redundancia heterogénea,ATACAR,ATACAR,adversarial_threat,failure_resilience,cybersecurity,cybersecurity,defensive_design,defensive_design,core,archive,76,32,archived,category_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-R1000-0787,R1000-0787,Defensa por sacrificio,ATACAR,DESCOMPONER,adversarial_threat,adversarial_threat,cybersecurity,cybersecurity,defensive_design,defensive_design,core,archive,76,32,archived,stage_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-M800-0112,M800-0112,Proximidad obligatoria,DIVERGIR,DIVERGIR,trust_identity_access,trust_identity_access,cybersecurity,cybersecurity,defensive_design,defensive_design,extended,archive,66,32,archived,tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-M800-0301,M800-0301,Premortem,DIVERGIR,DIVERGIR,failure_resilience,failure_resilience,hybrid,cybersecurity,defensive_design,defensive_design,core,archive,65,32,archived,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-M800-0314,M800-0314,Resiliencia social,DIVERGIR,DIVERGIR,failure_resilience,failure_resilience,hybrid,cybersecurity,defensive_design,defensive_design,core,archive,65,32,archived,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-S800-0708,S800-0708,Agente con memoria impugnable,EVOLUCIONAR,EVOLUCIONAR,agents_ai_devtools,agents_ai_devtools,developer_tools,developer_tools,defensive_design,defensive_design,extended,archive,71,32,archived,tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-S800-0714,S800-0714,Agente abogado,EVOLUCIONAR,EVOLUCIONAR,agents_ai_devtools,agents_ai_devtools,hybrid,developer_tools,defensive_design,defensive_design,extended,archive,71,32,archived,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-L600-1426,L600-1426,La mirada de quien descubre que el enemigo conocía mejor el sistema que sus propios defensores.,CARTOGRAFIAR,CARTOGRAFIAR,agents_ai_devtools,general_innovation,hybrid,cybersecurity,conceptual_only,conceptual_only,extended,archive,53,31,archived,category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-M800-0329,M800-0329,Gobernanza federada,DIVERGIR,DIVERGIR,governance_incentives,governance_incentives,hybrid,cybersecurity,defensive_design,defensive_design,extended,archive,61,31,archived,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-M800-0514,M800-0514,Gobernanza participativa,DIVERGIR,DIVERGIR,governance_incentives,governance_incentives,hybrid,cybersecurity,defensive_design,defensive_design,extended,archive,61,31,archived,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-M800-0699,M800-0699,Mercado comunitario,DIVERGIR,DIVERGIR,agents_ai_devtools,governance_incentives,hybrid,cybersecurity,defensive_design,defensive_design,extended,archive,61,31,archived,category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-M800-0730,M800-0730,Material biodegradable,DIVERGIR,DIVERGIR,general_innovation,general_innovation,hybrid,cybersecurity,defensive_design,defensive_design,extended,archive,61,31,archived,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-S800-0908,S800-0908,Trasplante contable,DIVERGIR,DIVERGIR,trust_identity_access,cross_domain_transfer,cybersecurity,cybersecurity,defensive_design,defensive_design,extended,archive,68,31,archived,category_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-S800-0993,S800-0993,Trasplante filosófico,DIVERGIR,DIVERGIR,agents_ai_devtools,cross_domain_transfer,hybrid,cybersecurity,defensive_design,defensive_design,extended,archive,63,31,archived,category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-M800-0239,M800-0239,Reordenar prioridades,EVOLUCIONAR,EVOLUCIONAR,trust_identity_access,trust_identity_access,cybersecurity,cybersecurity,defensive_design,defensive_design,extended,archive,71,31,archived,tier_recalibrated;causal_axis_added;integration_contract_added,
BF-CYB-S800-0754,S800-0754,Razonamiento por eliminación de nombres,EVOLUCIONAR,EVOLUCIONAR,agents_ai_devtools,agents_ai_devtools,developer_tools,developer_tools,defensive_design,defensive_design,extended,archive,66,30,archived,tier_recalibrated;causal_axis_added;integration_contract_added,
